custcode,Año,Trimestre,Mes,Día,Tipo_Cliente,Total abono,declinecause,saldo,Baja
37437,2018,Trim. 2,mayo,7,Comercial,290.48,CAMEM,330.61,1
37453,2013,Trim. 4,diciembre,3,Comercial,238.54999999999998,NOUSA,292.64,1
37458,2016,Trim. 2,mayo,13,Comercial,0,DISCO,0,0
37458,2017,Trim. 1,febrero,6,Comercial,0,MUDAN,0,0
37464,2013,Trim. 4,octubre,31,Comercial,0,RAZON,981.37,0
37482,2014,Trim. 3,agosto,22,Comercial,0,NOUSA,0,0
37482,2015,Trim. 2,junio,17,Comercial,394.8,NOUSA,0,1
37494,2014,Trim. 2,mayo,12,Comercial,279.48999999999995,CAMEM,-0.01,1
37503,2019,Trim. 4,noviembre,28,Comercial,0,MUDAN,0,0
37504,2016,Trim. 1,marzo,17,Comercial,426.38,MUDAN,-12.13,1
37505,2014,Trim. 4,diciembre,13,Comercial,320.96,MUDAN,388.36,1
37515,2016,Trim. 1,marzo,7,Comercial,166.29,INCOB,402.42,1
37536,2013,Trim. 4,diciembre,20,Comercial,0,INCOB,0,0
37542,2017,Trim. 1,enero,16,Comercial,0,DISCO,0,0
37542,2019,Trim. 3,julio,11,Comercial,1236.25,NOUSA,0,1
37548,2018,Trim. 2,mayo,17,Comercial,0,CAMBI,0,0
37548,2017,Trim. 2,junio,5,Comercial,0,DISCO,0,0
37549,2013,Trim. 2,mayo,3,Comercial,149,MUDAN,0,1
37554,2015,Trim. 3,septiembre,25,Comercial,0,RAZON,-104.03,0
37556,2014,Trim. 3,julio,28,Comercial,264,CIERR,21.78,1
37560,2014,Trim. 3,julio,2,Comercial,0,DISCO,0,0
37560,2015,Trim. 4,noviembre,12,Comercial,378.17,DISCO,0,1
37562,2017,Trim. 2,abril,3,Comercial,572.73,MUDAN,-113,1
37566,2019,Trim. 1,marzo,26,Comercial,,NOUSA,0,1
37578,2016,Trim. 4,noviembre,29,Comercial,0,CAMBI,0,0
37580,2013,Trim. 4,noviembre,13,Comercial,203.8,CIERR,158.27,1
37586,2015,Trim. 3,agosto,19,Comercial,394.8,PROEC,476.81,1
37604,2014,Trim. 2,mayo,23,Comercial,0,MUDAN,0,0
37605,2013,Trim. 2,mayo,27,Comercial,0,RAZON,0,0
37610,2018,Trim. 2,junio,18,Comercial,0,DISCO,-36,0
37610,2018,Trim. 3,julio,11,Comercial,533.2099999999999,PROEC,-36,1
37611,2019,Trim. 2,abril,29,Comercial,1152,MUDAN,0,1
37623,2013,Trim. 3,septiembre,17,Comercial,212.2,DISCO,0,1
37625,2019,Trim. 4,noviembre,28,Comercial,1422.3,PROEC,3366.42,1
37652,2017,Trim. 4,diciembre,7,Comercial,0,RAZON,0,0
37664,2015,Trim. 1,enero,26,Comercial,0,PROEC,0,0
37664,2015,Trim. 1,marzo,31,Comercial,0,PROEC,0,0
37664,2015,Trim. 2,mayo,22,Comercial,0,PROEC,0,0
37664,2016,Trim. 1,enero,12,Comercial,426.38,PROEC,0,1
37671,2019,Trim. 2,mayo,3,Comercial,1103.2,NOUSA,0,1
37680,2018,Trim. 1,enero,15,Comercial,0,PROEC,0,0
37680,2019,Trim. 3,julio,17,Comercial,0,PROEC,0,0
37692,2015,Trim. 4,noviembre,6,Comercial,234,NOUSA,0,1
37701,2016,Trim. 2,junio,16,Comercial,0,RAZON,0,0
37714,2015,Trim. 1,enero,15,Comercial,0,CAMBI,408.86,0
37714,2014,Trim. 1,febrero,26,Comercial,0,INCOB,594.7,0
37714,2014,Trim. 3,septiembre,29,Comercial,0,INCOB,743.38,0
37715,2013,Trim. 4,octubre,28,Comercial,148.54,DISCO,330.06,1
37720,2017,Trim. 3,agosto,24,Comercial,834.9599999999999,MUDAN,3120.04,1
37721,2016,Trim. 1,enero,4,Comercial,515.49,NOUSA,872.13,1
37722,2013,Trim. 3,septiembre,3,Comercial,105.95,NOUSA,218.58,1
37730,2018,Trim. 3,septiembre,13,Comercial,0,CAMBI,0,0
37736,2014,Trim. 1,enero,22,Comercial,221.73,NOUSA,0,1
37739,2015,Trim. 3,agosto,3,Comercial,0,RAZON,0,0
37744,2014,Trim. 4,noviembre,5,Comercial,262.59999999999997,PROEC,348.51,1
37747,2013,Trim. 4,noviembre,27,Comercial,212.2,INCOB,770.28,1
37751,2017,Trim. 3,julio,24,Comercial,675.82,MUDAN,0,1
37757,2017,Trim. 4,noviembre,9,Comercial,685.0600000000001,MUDAN,0,1
37780,2015,Trim. 3,septiembre,16,Comercial,0,CAMBI,562.82,0
37782,2016,Trim. 2,mayo,23,Comercial,0,AUMEN,0,0
37782,2019,Trim. 4,diciembre,26,Comercial,0,PROEC,0,0
37792,2013,Trim. 3,julio,24,Comercial,226.8,INCOB,1051.98,1
37793,2013,Trim. 3,julio,24,Comercial,0,INCOB,-61.62,0
37793,2013,Trim. 4,noviembre,27,Comercial,0,INCOB,708.66,0
37793,2014,Trim. 1,febrero,26,Comercial,0,INCOB,503.26,0
37800,2014,Trim. 3,septiembre,30,Comercial,311.85,NOUSA,365.1,1
37808,2018,Trim. 1,enero,2,Comercial,644.8,MUDAN,8.5,1
37813,2017,Trim. 2,mayo,2,Comercial,519.27,MUDAN,0,1
37814,2014,Trim. 1,marzo,26,Comercial,249.48,MUDAN,0,1
37814,2014,Trim. 2,abril,9,Comercial,249.48,MUDAN,0,1
37829,2015,Trim. 2,junio,30,Comercial,0,CAMBI,-149.97,0
37835,2017,Trim. 3,julio,11,Comercial,0,DISCO,0,0
37835,2017,Trim. 2,mayo,9,Comercial,0,NOUSA,0,0
37835,2018,Trim. 1,enero,16,Comercial,680.55,NOUSA,0,1
37843,2014,Trim. 3,julio,30,Comercial,311.85,MUDAN,377.34,1
37853,2013,Trim. 2,abril,23,Comercial,198,CIERR,555.29,1
37853,2013,Trim. 2,junio,19,Comercial,0,INCOB,806.75,0
37862,2015,Trim. 1,marzo,12,Comercial,,CIERR,0,1
37864,2018,Trim. 1,febrero,23,Comercial,0,DISCO,0,0
37868,2014,Trim. 2,junio,24,Comercial,0,PROEC,321.87,0
37868,2015,Trim. 1,enero,7,Comercial,160.48,PROEC,357.18,1
37878,2016,Trim. 4,noviembre,1,Comercial,540.21,AUMEN,-58.42,1
37878,2014,Trim. 1,enero,28,Comercial,0,INCOB,792.35,0
37885,2014,Trim. 2,mayo,16,Comercial,291.78,NOUSA,375.65,1
37886,2013,Trim. 2,mayo,15,Comercial,196,PROEC,0,1
37896,2017,Trim. 2,mayo,29,Comercial,0,CAMEM,0,0
37896,2016,Trim. 3,septiembre,30,Comercial,0,DISCO,0,0
37908,2019,Trim. 2,junio,19,Comercial,1100,DISCO,0,1
37908,2014,Trim. 2,mayo,26,Comercial,0,PROEC,0,0
37910,2013,Trim. 3,septiembre,10,Comercial,226.8,CAMEM,0,1
37929,2017,Trim. 2,abril,17,Comercial,0,CAMBI,0,0
37939,2014,Trim. 2,junio,18,Comercial,311.85,PROEC,386.7,1
37949,2014,Trim. 4,noviembre,26,Comercial,279.02,INCOB,1110.87,1
37957,2013,Trim. 2,mayo,13,Comercial,,CIERR,0,1
37985,2014,Trim. 2,junio,16,Comercial,297.91,CIERR,0,1
37989,2015,Trim. 2,junio,5,Comercial,394.8,MUDAN,-58.08,1
37990,2017,Trim. 1,marzo,8,Comercial,547.7,MUDAN,0,1
37993,2014,Trim. 3,julio,1,Comercial,291.78,CIERR,723.6,1
38005,2016,Trim. 1,marzo,15,Comercial,426.38,PROEC,0,1
38013,2017,Trim. 4,diciembre,7,Comercial,479.53999999999996,MUDAN,0,1
38034,2018,Trim. 3,septiembre,28,Comercial,591.05,NOUSA,-44.35,1
38034,2018,Trim. 1,marzo,5,Comercial,0,PROEC,-44.35,0
38038,2013,Trim. 3,septiembre,30,Comercial,0,DISCO,179.66,0
38038,2013,Trim. 2,mayo,8,Comercial,0,PROEC,239.56,0
38038,2014,Trim. 1,enero,17,Comercial,217.8,PROEC,263.52,1
38039,2015,Trim. 3,agosto,14,Comercial,2495.19,PROEC,2764.35,1
38046,2015,Trim. 1,febrero,27,Comercial,343.04,MUDAN,0,1
38052,2016,Trim. 2,mayo,4,Comercial,426.38,NOUSA,-9.7,1
38056,2015,Trim. 3,septiembre,2,Comercial,394.8,MUDAN,477.71,1
38059,2013,Trim. 2,mayo,13,Comercial,178.19,DISCO,-144.36,1
38061,2016,Trim. 1,enero,28,Comercial,426.38,INCOB,1473,1
38074,2017,Trim. 4,diciembre,14,Comercial,0,CAMEM,889.27,0
38074,2014,Trim. 2,abril,21,Comercial,0,PROEC,0,0
38076,2014,Trim. 3,julio,7,Comercial,262.59999999999997,CAMEM,0,1
38079,2015,Trim. 2,mayo,4,Comercial,394.8,MUDAN,0,1
38079,2014,Trim. 3,julio,3,Comercial,0,PROEC,0,0
38088,2014,Trim. 4,octubre,27,Comercial,0,CAMBI,353.05,0
38100,2017,Trim. 1,enero,23,Comercial,580.23,MUDAN,0,1
38114,2014,Trim. 3,julio,25,Comercial,332.29,CIERR,0,1
38120,2017,Trim. 1,febrero,22,Comercial,0,PROEC,0,0
38120,2019,Trim. 3,agosto,21,Comercial,0,PROEC,0,0
38120,2019,Trim. 3,septiembre,25,Comercial,0,PROEC,0,0
38124,2014,Trim. 2,mayo,8,Comercial,0,AUMEN,297.31,0
38124,2014,Trim. 3,agosto,19,Comercial,196.57,DISCO,237.85,1
38150,2015,Trim. 2,mayo,19,Comercial,425.77000000000004,MUDAN,0,1
38187,2015,Trim. 4,diciembre,18,Comercial,0,CAMBI,520.77,0
38187,2016,Trim. 2,abril,26,Comercial,0,PROEC,730.39,0
38197,2013,Trim. 3,julio,16,Comercial,0,INCOB,475.22,0
38197,2013,Trim. 3,julio,16,Comercial,0,NOUSA,475.22,0
38197,2014,Trim. 2,mayo,5,Comercial,270.01,NOUSA,744.9,1
38198,2017,Trim. 2,junio,22,Comercial,642.0400000000001,DISCO,-1070.8,1
38198,2017,Trim. 1,enero,24,Comercial,0,MUDAN,-0.01,0
38198,2015,Trim. 4,octubre,9,Comercial,0,REFOR,1031.84,0
38198,2015,Trim. 4,noviembre,20,Comercial,0,REFOR,-2061.68,0
38198,2016,Trim. 1,marzo,16,Comercial,0,REFOR,0,0
38199,2018,Trim. 1,enero,10,Comercial,721.35,MUDAN,0,1
38210,2013,Trim. 2,junio,14,Comercial,212.2,PROEC,256.76,1
38211,2017,Trim. 3,julio,27,Comercial,0,CAMBI,695.08,0
38230,2017,Trim. 1,febrero,13,Comercial,0,NOUSA,0,0
38233,2017,Trim. 3,agosto,1,Comercial,0,MUDAN,0,0
38233,2017,Trim. 3,septiembre,1,Comercial,0,MUDAN,0,0
38233,2019,Trim. 3,julio,11,Comercial,874.4,MUDAN,0,1
38233,2013,Trim. 4,noviembre,1,Comercial,0,PROEC,0,0
38233,2015,Trim. 2,junio,24,Comercial,0,PROEC,0,0
38234,2013,Trim. 4,diciembre,4,Comercial,233.42,MUDAN,0,1
38240,2018,Trim. 3,septiembre,28,Comercial,889.01,CAMEM,0,1
38246,2019,Trim. 4,octubre,9,Comercial,1279.6299999999999,DISCO,1407.59,1
38252,2015,Trim. 1,febrero,20,Comercial,0,CAMBI,0,0
38252,2014,Trim. 2,mayo,28,Comercial,279.02,MUDAN,0,1
38262,2018,Trim. 1,enero,13,Comercial,716.37,NOUSA,0,1
38266,2013,Trim. 4,octubre,21,Comercial,0,DISCO,758.57,0
38266,2013,Trim. 4,noviembre,27,Comercial,0,INCOB,-11.71,0
38266,2015,Trim. 1,marzo,26,Comercial,320.96,INCOB,661.78,1
38276,2014,Trim. 4,noviembre,25,Comercial,0,MUDAN,0,0
38276,2017,Trim. 3,julio,18,Comercial,646.2800000000001,MUDAN,0,1
38281,2014,Trim. 4,diciembre,3,Comercial,0,CAMBI,-506.51,0
38282,2013,Trim. 2,mayo,27,Comercial,201.57,CAMEM,0,1
38283,2015,Trim. 1,marzo,9,Comercial,320.96,NOUSA,248.49,1
38290,2013,Trim. 2,junio,18,Comercial,98,PROEC,127.53,1
38296,2014,Trim. 2,mayo,8,Comercial,0,AUMEN,-79.56,0
38296,2019,Trim. 3,agosto,7,Comercial,0,RAZON,-79.56,0
38299,2015,Trim. 4,noviembre,12,Comercial,355.32,DISCO,859.88,1
38299,2015,Trim. 3,agosto,12,Comercial,0,MUDAN,0,0
38301,2017,Trim. 2,junio,12,Comercial,646.2800000000001,MUDAN,0,1
38303,2019,Trim. 2,junio,11,Comercial,1152,INCOB,3932.58,1
38307,2017,Trim. 1,marzo,23,Comercial,572.73,MUDAN,0,1
38309,2014,Trim. 3,julio,11,Comercial,311.85,CAMEM,336.58,1
38313,2013,Trim. 3,agosto,6,Comercial,0,CAMBI,267.1,0
38316,2014,Trim. 4,noviembre,19,Comercial,89.65,AUMEN,0,1
38316,2013,Trim. 4,octubre,15,Comercial,0,DISCO,147.51,0
38316,2013,Trim. 3,julio,19,Comercial,0,PROEC,196.59,0
38325,2015,Trim. 4,octubre,30,Comercial,421.9,CIERR,488.55,1
38327,2015,Trim. 4,octubre,15,Comercial,377.53000000000003,NOUSA,0,1
38333,2018,Trim. 4,diciembre,26,Comercial,0,MUDAN,0,0
38344,2019,Trim. 2,mayo,27,Comercial,0,NOUSA,3034.71,0
38349,2015,Trim. 1,marzo,25,Comercial,0,MUDAN,0,0
38349,2017,Trim. 4,noviembre,18,Comercial,0,NOUSA,0,0
38349,2016,Trim. 3,julio,15,Comercial,0,PROEC,0,0
38349,2019,Trim. 2,junio,4,Comercial,0,PROEC,0,0
38356,2018,Trim. 1,febrero,7,Comercial,0,DISCO,1830.73,0
38356,2017,Trim. 1,enero,13,Comercial,0,FACTU,242.81,0
38356,2014,Trim. 1,febrero,13,Comercial,0,PROEC,248.56,0
38356,2014,Trim. 4,noviembre,4,Comercial,0,PROEC,324.03,0
38356,2016,Trim. 3,septiembre,16,Comercial,0,PROEC,1036.43,0
38356,2017,Trim. 2,mayo,3,Comercial,0,PROEC,1513.17,0
38356,2018,Trim. 1,marzo,2,Comercial,811.19,PROEC,1830.73,1
38357,2014,Trim. 1,febrero,12,Comercial,206.8,PROEC,165.57,1
38357,2014,Trim. 2,abril,9,Comercial,206.8,PROEC,165.57,1
38359,2013,Trim. 3,julio,4,Comercial,202.85999999999999,MUDAN,6.88,1
38373,2018,Trim. 4,diciembre,5,Comercial,0,RAZON,0,0
38377,2015,Trim. 1,marzo,5,Comercial,0,DISCO,0,0
38378,2013,Trim. 4,noviembre,13,Comercial,221.73,MUDAN,0,1
38398,2013,Trim. 3,septiembre,11,Comercial,212.2,MUDAN,29,1
38402,2013,Trim. 2,mayo,30,Comercial,226.8,INCOB,992.88,1
38403,2014,Trim. 2,mayo,28,Comercial,280.6,CAMEM,67.52,1
38413,2015,Trim. 1,marzo,17,Comercial,0,PROEC,679.63,0
38413,2015,Trim. 4,noviembre,30,Comercial,276.36,PROEC,334.4,1
38414,2013,Trim. 3,julio,25,Comercial,147,INCOB,711.48,1
38414,2013,Trim. 3,agosto,14,Comercial,147,INCOB,711.48,1
38415,2018,Trim. 2,junio,12,Comercial,811.19,INCOB,2907.58,1
38430,2017,Trim. 2,junio,9,Comercial,642,MUDAN,0,1
38441,2017,Trim. 4,diciembre,1,Comercial,0,DISCO,-30.02,0
38441,2016,Trim. 1,marzo,2,Comercial,0,PROEC,-36.8,0
38441,2016,Trim. 4,noviembre,9,Comercial,0,PROEC,-30.02,0
38441,2017,Trim. 3,julio,18,Comercial,0,PROEC,-30.02,0
38441,2018,Trim. 3,agosto,30,Comercial,0,PROEC,-30.02,0
38441,2018,Trim. 4,diciembre,18,Comercial,336.15,PROEC,-30.02,1
38445,2019,Trim. 2,junio,10,Comercial,0,CAMEM,0,0
38452,2015,Trim. 2,abril,30,Comercial,0,AUMEN,-61.35,0
38452,2017,Trim. 2,mayo,8,Comercial,0,AUMEN,-61.35,0
38452,2018,Trim. 4,diciembre,11,Comercial,0,AUMEN,-61.35,0
38452,2014,Trim. 1,marzo,10,Comercial,0,PROEC,-61.35,0
38452,2015,Trim. 3,agosto,20,Comercial,0,PROEC,-61.35,0
38452,2016,Trim. 4,noviembre,3,Comercial,0,PROEC,-61.35,0
38452,2017,Trim. 4,diciembre,11,Comercial,0,PROEC,-61.35,0
38452,2018,Trim. 2,junio,11,Comercial,0,PROEC,-61.35,0
38452,2019,Trim. 1,marzo,26,Comercial,0,PROEC,-61.35,0
38455,2014,Trim. 3,septiembre,3,Comercial,0,RAZON,0,0
38462,2015,Trim. 3,julio,14,Comercial,0,DISCO,1261.18,0
38476,2014,Trim. 2,mayo,24,Comercial,282.24,INCOB,592.42,1
38480,2013,Trim. 4,diciembre,26,Comercial,669.9000000000001,CIERR,830.68,1
38486,2018,Trim. 1,marzo,2,Comercial,0,DISCO,624.63,0
38486,2019,Trim. 1,marzo,8,Comercial,1049.03,DISCO,2538.66,1
38486,2018,Trim. 1,febrero,16,Comercial,0,NOUSA,624.63,0
38493,2013,Trim. 3,agosto,9,Comercial,226.8,DISCO,548.86,1
38493,2013,Trim. 3,julio,2,Comercial,226.8,NOUSA,548.86,1
38497,2013,Trim. 4,octubre,8,Comercial,178.59,CIERR,0,1
38510,2015,Trim. 2,mayo,15,Comercial,1265.7,CIERR,0,1
38512,2014,Trim. 2,junio,19,Comercial,277.67999999999995,MUDAN,368.51,1
38521,2015,Trim. 1,febrero,12,Comercial,0,PROEC,388.36,0
38522,2014,Trim. 2,junio,26,Comercial,0,DISCO,0,0
38529,2016,Trim. 3,agosto,30,Comercial,495.52,CIERR,-145.91,1
38529,2013,Trim. 4,diciembre,20,Comercial,0,INCOB,155.81,0
38532,2014,Trim. 4,noviembre,19,Comercial,0,MUDAN,367.74,0
38533,2019,Trim. 1,marzo,11,Comercial,998.15,MUDAN,0,1
38537,2019,Trim. 1,enero,2,Comercial,0,INCOB,2151.4,0
38539,2014,Trim. 4,octubre,18,Comercial,0,CAMBI,353.05,0
38542,2018,Trim. 3,julio,17,Comercial,644.48,NOUSA,0,1
38542,2017,Trim. 2,junio,26,Comercial,0,PROEC,0,0
38554,2017,Trim. 1,febrero,17,Comercial,0,AUMEN,539.73,0
38554,2015,Trim. 3,septiembre,28,Comercial,0,CAMEM,0,0
38554,2019,Trim. 3,julio,11,Comercial,0,DISCO,1804.07,0
38554,2018,Trim. 2,junio,1,Comercial,0,NOUSA,902.4,0
38554,2016,Trim. 1,marzo,29,Comercial,0,PROEC,635.73,0
38554,2017,Trim. 3,septiembre,11,Comercial,0,PROEC,1319.26,0
38554,2018,Trim. 4,noviembre,15,Comercial,0,PROEC,-348.12,0
38556,2019,Trim. 1,enero,25,Comercial,1153.01,AUMEN,-37.14,1
38556,2016,Trim. 1,febrero,26,Comercial,0,CIERR,-37.14,0
38556,2013,Trim. 3,julio,24,Comercial,0,INCOB,635.5,0
38556,2014,Trim. 3,julio,16,Comercial,0,INCOB,1248.4,0
38556,2015,Trim. 1,marzo,16,Comercial,0,NOUSA,0,0
38556,2018,Trim. 1,marzo,6,Comercial,0,NOUSA,1053.01,0
38567,2016,Trim. 2,junio,6,Comercial,0,AUMEN,63.12,0
38567,2017,Trim. 2,junio,15,Comercial,0,PROEC,0,0
38567,2017,Trim. 4,diciembre,26,Comercial,0,PROEC,0,0
38567,2018,Trim. 1,marzo,9,Comercial,0,PROEC,0,0
38567,2018,Trim. 2,mayo,4,Comercial,352.53999999999996,PROEC,0,1
38586,2018,Trim. 3,septiembre,11,Comercial,805.6099999999999,MUDAN,0,1
38586,2017,Trim. 3,agosto,18,Comercial,0,NOUSA,0,0
38586,2018,Trim. 3,julio,2,Comercial,0,NOUSA,0,0
38591,2013,Trim. 2,abril,24,Comercial,0,DISCO,-19.12,0
38593,2019,Trim. 1,febrero,5,Comercial,1049.03,NOUSA,1269.33,1
38600,2015,Trim. 4,diciembre,4,Comercial,455.65,MUDAN,551.34,1
38613,2015,Trim. 2,mayo,28,Comercial,375.72,MUDAN,0,1
38617,2017,Trim. 4,noviembre,16,Comercial,579.51,CAMEM,0,1
38627,2015,Trim. 4,octubre,6,Comercial,85,INCOB,0,1
38629,2018,Trim. 2,junio,8,Comercial,0,PROEC,0,0
38631,2017,Trim. 2,abril,19,Comercial,545.08,MUDAN,0,1
38641,2015,Trim. 1,marzo,6,Comercial,307.53000000000003,MUDAN,0,1
38643,2016,Trim. 3,septiembre,7,Comercial,495.52,MUDAN,0,1
38649,2014,Trim. 2,mayo,24,Comercial,217.8,INCOB,527.08,1
38651,2016,Trim. 4,diciembre,12,Comercial,0,NOINF,362.02,0
38651,2017,Trim. 1,febrero,15,Comercial,0,PROEC,311.62,0
38651,2018,Trim. 3,julio,18,Comercial,0,PROEC,-318.38,0
38651,2019,Trim. 2,abril,22,Comercial,1080,PROEC,-318.38,1
38658,2019,Trim. 3,julio,12,Comercial,0,CAMEM,2805.44,0
38658,2018,Trim. 4,diciembre,12,Comercial,0,DISCO,0,0
38660,2015,Trim. 2,junio,26,Comercial,0,CAMBI,0,0
38663,2016,Trim. 4,octubre,11,Comercial,0,DISCO,787.5,0
38663,2019,Trim. 3,julio,24,Comercial,0,DISCO,68.24,0
38663,2014,Trim. 3,septiembre,16,Comercial,0,PROEC,109.67,0
38663,2019,Trim. 2,mayo,13,Comercial,0,PROEC,1393.92,0
38664,2017,Trim. 2,mayo,31,Comercial,0,RAZON,0,0
38665,2015,Trim. 3,agosto,18,Comercial,378.21999999999997,CIERR,0,1
38668,2014,Trim. 1,febrero,11,Comercial,0,DISCO,0,0
38668,2017,Trim. 1,febrero,8,Comercial,0,DISCO,0,0
38669,2018,Trim. 3,julio,23,Comercial,0,CAMEM,0,0
38669,2018,Trim. 3,agosto,23,Comercial,805.6099999999999,DISCO,0,1
38669,2017,Trim. 4,diciembre,11,Comercial,0,NOUSA,890.94,0
38676,2015,Trim. 1,enero,27,Comercial,305.45,MUDAN,0,1
38681,2013,Trim. 3,julio,18,Comercial,226.8,CIERR,480,1
38682,2015,Trim. 2,mayo,27,Comercial,375.72,DISCO,0,1
38691,2014,Trim. 3,agosto,22,Comercial,277.67999999999995,PROEC,0,1
38694,2014,Trim. 2,abril,23,Comercial,311.85,CIERR,301.87,1
38698,2014,Trim. 3,julio,11,Comercial,277.67999999999995,DISCO,737.02,1
38704,2013,Trim. 4,octubre,25,Comercial,212.2,INCOB,886.16,1
38711,2016,Trim. 2,junio,30,Comercial,0,MUDAN,0,0
38731,2015,Trim. 3,septiembre,9,Comercial,449.73,MUDAN,548.27,1
38741,2014,Trim. 4,noviembre,5,Comercial,0,INCOB,1310.55,0
38761,2019,Trim. 3,septiembre,18,Comercial,0,PROEC,0,0
38764,2013,Trim. 2,mayo,13,Comercial,0,CAMEM,0,0
38764,2019,Trim. 1,enero,14,Comercial,0,DISCO,-61.81,0
38764,2019,Trim. 3,agosto,15,Comercial,0,DISCO,-61.81,0
38764,2017,Trim. 2,mayo,9,Comercial,0,PROEC,755.93,0
38764,2017,Trim. 4,diciembre,6,Comercial,0,PROEC,501.61,0
38764,2018,Trim. 2,junio,18,Comercial,0,PROEC,-61.81,0
38764,2018,Trim. 4,diciembre,27,Comercial,0,PROEC,-61.81,0
38764,2019,Trim. 3,julio,3,Comercial,0,PROEC,1502.72,0
38766,2019,Trim. 3,julio,26,Comercial,0,MUDAN,0,0
38778,2014,Trim. 4,diciembre,29,Comercial,305.45,MUDAN,0,1
38782,2014,Trim. 1,febrero,26,Comercial,0,INCOB,929.37,0
38782,2015,Trim. 3,septiembre,30,Comercial,394.8,INCOB,1547.76,1
38799,2014,Trim. 2,junio,3,Comercial,258.04,MUDAN,-450,1
38800,2016,Trim. 2,junio,29,Comercial,0,NOUSA,0,0
38800,2018,Trim. 2,mayo,30,Comercial,0,PROEC,0,0
38800,2019,Trim. 1,enero,16,Comercial,0,PROEC,0,0
38800,2019,Trim. 2,junio,3,Comercial,0,PROEC,0,0
38803,2013,Trim. 4,noviembre,7,Comercial,201.57,MUDAN,-0.11,1
38804,2013,Trim. 4,octubre,16,Comercial,234.42999999999998,DISCO,0,1
38812,2014,Trim. 2,mayo,6,Comercial,279.57000000000005,CIERR,0,1
38827,2016,Trim. 1,enero,6,Comercial,455.65,CAMEM,1580.59,1
38831,2013,Trim. 2,junio,25,Comercial,212.2,NOUSA,243.96,1
38832,2016,Trim. 2,mayo,11,Comercial,0,DISCO,0,0
38836,2019,Trim. 2,abril,30,Comercial,1094,MUDAN,-28.36,1
38839,2013,Trim. 3,agosto,26,Comercial,226.8,INCOB,823.29,1
38851,2015,Trim. 1,enero,20,Comercial,376.85,MUDAN,0,1
38853,2015,Trim. 2,mayo,28,Comercial,394.8,MUDAN,0,1
38868,2015,Trim. 2,junio,30,Comercial,394.8,MUDAN,0,1
38873,2016,Trim. 1,febrero,4,Comercial,0,AUMEN,132.33,0
38873,2015,Trim. 1,febrero,23,Comercial,0,NOUSA,132.33,0
38873,2018,Trim. 2,mayo,14,Comercial,0,PROEC,0,0
38874,2014,Trim. 2,abril,7,Comercial,233.42,PROEC,282.44,1
38885,2013,Trim. 4,diciembre,20,Comercial,0,INCOB,563.22,0
38885,2014,Trim. 4,octubre,21,Comercial,0,INCOB,979.81,0
38885,2015,Trim. 1,marzo,26,Comercial,256.62,INCOB,1074.49,1
38889,2017,Trim. 2,junio,15,Comercial,540.66,CAMEM,0,1
38889,2014,Trim. 1,febrero,26,Comercial,0,INCOB,0,0
38921,2016,Trim. 4,octubre,3,Comercial,0,DISCO,0,0
38921,2017,Trim. 3,julio,5,Comercial,608.24,NOUSA,0,1
38922,2019,Trim. 2,mayo,7,Comercial,0,CAMBI,-5.06,0
38930,2013,Trim. 4,diciembre,3,Comercial,222.14,NOUSA,0,1
38931,2014,Trim. 3,septiembre,8,Comercial,331.68,MUDAN,0,1
38934,2015,Trim. 2,abril,20,Comercial,0,CAMBI,0,0
38935,2016,Trim. 1,marzo,3,Comercial,426.38,NOUSA,0,1
38939,2015,Trim. 4,noviembre,13,Comercial,424.77000000000004,DISCO,0,1
38944,2016,Trim. 3,septiembre,15,Comercial,0,DISCO,-5.52,0
38944,2017,Trim. 1,marzo,10,Comercial,321.77,MUDAN,-5.52,1
38956,2014,Trim. 1,enero,28,Comercial,0,INCOB,603.74,0
38956,2015,Trim. 2,abril,24,Comercial,343.04,INCOB,574.37,1
38961,2018,Trim. 1,febrero,2,Comercial,0,CAMBI,835.28,0
38990,2018,Trim. 1,enero,29,Comercial,722.6800000000001,CAMEM,0,1
38990,2015,Trim. 3,septiembre,14,Comercial,0,DISCO,0,0
38997,2014,Trim. 4,diciembre,27,Comercial,359.71,CIERR,0,1
39008,2014,Trim. 1,febrero,26,Comercial,0,INCOB,518.3,0
39008,2015,Trim. 4,diciembre,17,Comercial,298.32,MUDAN,360.97,1
39008,2015,Trim. 4,octubre,23,Comercial,0,PROEC,0,0
39016,2018,Trim. 2,abril,11,Comercial,392,DISCO,5796.44,1
39016,2017,Trim. 1,febrero,13,Comercial,0,NOUSA,0,0
39016,2017,Trim. 3,julio,4,Comercial,0,NOUSA,0,0
39016,2017,Trim. 2,mayo,17,Comercial,0,PROEC,0,0
39016,2017,Trim. 4,noviembre,1,Comercial,0,PROEC,0,0
39021,2015,Trim. 1,febrero,19,Comercial,222.34,CAMEM,0,1
39037,2015,Trim. 3,septiembre,2,Comercial,189,DISCO,-14.03,1
39044,2019,Trim. 2,mayo,30,Comercial,1096.03,PROEC,-345.2,1
39051,2015,Trim. 1,febrero,25,Comercial,0,RAZON,712.23,0
39052,2019,Trim. 2,mayo,27,Comercial,0,NOUSA,0,0
39053,2016,Trim. 3,julio,14,Comercial,0,MUDAN,0,0
39053,2019,Trim. 2,mayo,27,Comercial,0,NOUSA,0,0
39055,2013,Trim. 2,mayo,6,Comercial,201.95,PROEC,0,1
